id;mapId;infoId;name;rarity
137df0ca-82e3-4df8-a1f7-aaf9576edcfc;4d08314f-2224-4eff-a3bd-8d141d981fad;ab4e23bb-5c1e-4105-a194-32df154c0c84;Panama;1
2941eb6d-9833-4766-a40e-bd7a5fa62f19;4d08314f-2224-4eff-a3bd-8d141d981fad;03664b27-3113-4077-a54e-b1ee81b7fe4f;Tuvalu;1
2fb9e4c2-c017-45bc-b866-698fa93b5b09;4d08314f-2224-4eff-a3bd-8d141d981fad;f86a1320-9ccf-4dc9-a571-28aa6f75edee;Fiji;1
622ad180-64e2-4ac7-84f2-38a6dbc32977;4d08314f-2224-4eff-a3bd-8d141d981fad;62b1bb41-cc95-4091-bde9-523d2b351c8a;Nicaragua;2
a0d54daf-0d60-4016-8453-0a760073b88f;4d08314f-2224-4eff-a3bd-8d141d981fad;67bcef34-5b41-4b11-9c3a-a542d43e65b7;Kyrgyzstan;2
eb824d9c-2960-439b-b04c-46063a769906;4d08314f-2224-4eff-a3bd-8d141d981fad;5bb15c48-fcad-497f-92ef-99cedb5dbdc4;Latvia;1
d92af5b2-f454-46a3-8872-2144b8853379;4d08314f-2224-4eff-a3bd-8d141d981fad;a709bb49-5380-468f-83b3-bffd4fe2e2d6;Georgia;1
a75df13d-5473-4a19-9b3c-f618d341ea8c;4d08314f-2224-4eff-a3bd-8d141d981fad;2eb3e299-3d3c-4602-b80f-3dd1459fdf8e;Luxembourg;1
c8aee193-7dc8-4a55-8087-d0e80ada134a;4d08314f-2224-4eff-a3bd-8d141d981fad;aba473ef-d455-474e-95ce-96f4a5329127;Austria;2
05464707-4eff-4740-bbfd-46fb61332011;4d08314f-2224-4eff-a3bd-8d141d981fad;f2121e38-a532-4dbc-a200-619d092ea2c9;North Macedonia;1
273ca03e-0e64-481d-9ed5-979d05bd97a6;4d08314f-2224-4eff-a3bd-8d141d981fad;9eb3a90a-4c58-4bb3-92b2-9831233cef27;Solomon Islands;1
10370252-1431-4a43-8496-e6c10488f7b8;4d08314f-2224-4eff-a3bd-8d141d981fad;5281c2b7-bc3d-48c5-b875-5c2986130b08;Antigua and Barbuda;1
62176b6f-15bd-4412-8242-a187e5788258;4d08314f-2224-4eff-a3bd-8d141d981fad;d910abd9-d8d5-48bf-b345-429d3282e8f9;Iraq;3
71c62123-ab4c-4f03-8c67-b00e3269fed1;4d08314f-2224-4eff-a3bd-8d141d981fad;6227a131-d3b0-4448-a18e-c2da579ce6e9;Moldova;1
1287f71e-b662-41a2-969a-a18eb8d9a1d5;4d08314f-2224-4eff-a3bd-8d141d981fad;324be793-68f7-4bc1-9997-9960b5dc4cdb;Republic of the Congo;2
3945be59-7499-4568-81c7-048635558540;4d08314f-2224-4eff-a3bd-8d141d981fad;a685a971-74cb-4777-87f3-bb3a09ca9602;Lithuania;1
1a6decae-033b-43ae-b3f8-2f9d16d4baf8;4d08314f-2224-4eff-a3bd-8d141d981fad;476236d2-b884-4496-a287-40d677a2bdb4;Niger;3
a04af7ff-57fe-44ed-98b6-50045d6a8542;4d08314f-2224-4eff-a3bd-8d141d981fad;676fa8b9-ff05-4a44-9090-98365c3d689f;Guyana;1
75d352d5-d14a-4a7d-9666-16ede8cfa3f4;4d08314f-2224-4eff-a3bd-8d141d981fad;bf8c5530-ffd7-4f8e-8d3f-5bc9cba593f5;Gabon;1
39f0d360-f8cd-4a22-8311-8e771fcbbd30;4d08314f-2224-4eff-a3bd-8d141d981fad;8cb2fcbc-9723-4a92-8fd9-06f332cce5f4;Angola;3
5a7e059f-a080-4891-902c-98793d805e6b;4d08314f-2224-4eff-a3bd-8d141d981fad;e4f855a6-33ce-459b-b333-2ec95ae79783;Norway;2
dd2f03ed-6a4a-41a7-937f-1b16d1ec23e3;4d08314f-2224-4eff-a3bd-8d141d981fad;47f025a9-da1e-4993-bfdb-21ce64cfad33;Maldives;1
fef645c0-ca22-4f7b-af73-ec7501fad220;4d08314f-2224-4eff-a3bd-8d141d981fad;dfaca84b-a639-44ea-9221-931dc4c0617e;Belgium;2
274f6a02-8d3d-4813-9689-9f7c5bb986c9;4d08314f-2224-4eff-a3bd-8d141d981fad;3596e952-d9b0-480e-9bd6-42f2d4545751;Croatia;1
74a45603-cd06-40d8-989a-d41b3ef1f9d6;4d08314f-2224-4eff-a3bd-8d141d981fad;4e083ce5-87eb-4f3b-9c0c-5e235492b504;Belize;1
c6beda08-c45f-40e6-b969-2c5b7134b48e;4d08314f-2224-4eff-a3bd-8d141d981fad;f12dcc23-095a-4da7-b373-bfcd38de7395;Saint Kitts and Nevis;1
e3df4dfa-f6be-4d93-b653-74341d4f11b8;4d08314f-2224-4eff-a3bd-8d141d981fad;c1d20d84-07fe-49b4-9264-40db0b249a20;Singapore;2
4cde45c2-e068-4987-8475-aec013a14e66;4d08314f-2224-4eff-a3bd-8d141d981fad;1906ffaf-f93b-48c2-a0c1-212bb4f1b9bd;Lesotho;1
6d9d65e2-5b7a-4885-92c7-3b2983a9b034;4d08314f-2224-4eff-a3bd-8d141d981fad;36234dda-68ea-428d-8066-c698b1b89fc3;Uruguay;1
3eeb1989-7825-4947-80f8-fc41276e1f96;4d08314f-2224-4eff-a3bd-8d141d981fad;cc84cead-ebe3-4723-aacb-3658b14d0615;Burkina Faso;2
559900bd-02bb-40a2-8c6b-a7c83c2c918d;4d08314f-2224-4eff-a3bd-8d141d981fad;2606fecc-00dd-490b-a737-9065ccb97859;India;5
3755e4dc-947c-4e2a-b8ae-28b267eeb369;4d08314f-2224-4eff-a3bd-8d141d981fad;60e67471-5ba1-4ff5-89d9-fd2a53db2810;Philippines;4
122921b1-512b-43a5-a551-b70bfd3d005c;4d08314f-2224-4eff-a3bd-8d141d981fad;ad5b6e9e-bedd-4063-9155-6bfc3ebdd798;Central African Republic;2
74c959c2-5f86-4193-aa35-f2541a8b1ffb;4d08314f-2224-4eff-a3bd-8d141d981fad;6f28dec2-5b21-45b8-8356-6af2b5430c18;Sudan;3
525da3ab-4181-4076-bcee-63503fc07896;4d08314f-2224-4eff-a3bd-8d141d981fad;7831e178-8062-499e-a47b-88e3e1d71441;Guinea-Bissau;1
96f9221f-ae48-413d-a061-991d4218ce14;4d08314f-2224-4eff-a3bd-8d141d981fad;c2f8a613-92ed-4e05-acb8-2586b31cdea7;Papua New Guinea;2
